eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS06937	Mad Show	MadShow			openglnb			mapper.map					cga	auto	4													48000				auto																				false		discrete																
DOS15106	MadSpace: To Hell and Beyond	MadSpace			openglnb			mapper.map					svga_s3		63							max																																													true			
DOS03291	Mad TV	madtv			openglnb			mapper.map					svga_s3		64																																																							
DOS03293	Mad TV 2	madtv2			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																true			
DOS03294	Maelstrom	maelstro			openglnb			mapper.map					svga_s3		64																																																							
DOS15123	Maths and English with Rayman Volume 1	MaERay1			openglnb			mapper.map					svga_s3		63							75000																																																
DOS03436	Maths and English with Rayman Volume 2	MaERay2			openglnb			mapper.map					svga_s3		63							75000																																																
DOS03437	Maths and English with Rayman Volume 3	MaERay3			openglnb			mapper.map					svga_s3		63							55000																																																
DOS03318	Mag-Racer	Mag-Race			openglnb			mapper.map					svga_s3																																		true																				true			
DOS03295	MAG	MAG			openglnb			mapper.map					svga_s3		64																																																							
DOS03301	The Magic Candle	magcand1			openglnb			mapper.map					svga_s3		64																																																							
DOS03300	The Magic Candle II: The Four and Forty	magcand2			openglnb			mapper.map					svga_s3																			mt32	.\mt32\SoundCanvas.sf2		.\mt32	50																																		
DOS03299	The Magic Candle III	magcand3			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03305	Magic Carpet Plus	MagCarp			openglnb			mapper.map					svga_s3		64						pentium_slow	fixed 20000	50000	50000				49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																					true			
DOS03303	Magic Carpet 2: The Netherworlds	MagCarp2			openglnb			mapper.map					svga_s3		64						pentium_slow	30000	50000	50000									.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																					true			
DOS03315	The Magnetic Scrolls Collection	MagColl			openglnb			mapper.map					svga_s3		32																																																							
DOS03314	Magnetic Crane	MagCrane			openglnb			mapper.map					svga_s3																																																									
DOS06646	Magenta's Maze	MageMaze			openglnb			mapper.map					svga_s3																																																									
DOS03297	Magic Boxes	MagicBox			openglnb			mapper.map					svga_s3		64																																																							
DOS03298	Magic Boy	MagicBoy			openglnb			mapper.map					svga_s3																																																									
DOS03306	Magic Crayon	MagicCra			openglnb			mapper.map					svga_s3		64																																																							
DOS03307	Magic Johnson's Fast Break	MagicJoh			openglnb			mapper.map					svga_s3		64																																																							
DOS03308	Magicland Dizzy	Magiclan			openglnb			mapper.map					svga_s3																																																									
DOS03310	Magic & Mayhem for Heretic	MagicMay			openglnb			mapper.map					svga_s3															48000					.\mt32\SoundCanvas.sf2		.\mt32		sbpro2									48000																					true			
DOS03312	Magic Pockets	MagicPoc			openglnb			mapper.map					svga_s3																			mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS15533	MagiDuck	MagiDuck			openglnb			mapper.map					svga_s3		63																																																							
DOS05139	Time and Magik: The Trilogy	magik			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03309	Magic Maycabs	MagMayC			openglnb			mapper.map					svga_s3									6000																																																
DOS16051	Mirror Magic II	MagMirr2			openglnb			mapper.map					svga_s3		32																																																							
DOS03313	Magnetic	magnetic			openglnb			mapper.map					svga_s3		64																																																							
DOS03316	Magnetik Tank	Magnetik			openglnb			mapper.map					cga	auto	4							500						48000				auto																				false		discrete																
DOS03317	Magocracy	magocra			openglnb			mapper.map					svga_s3		64																																																							
DOS15477	Magus: 2nd & 3rd Editions	Maguc2nd			openglnb			mapper.map					svga_s3		63																																																							
DOS06938	Mahjong	Mahjng86			openglnb			mapper.map					cga									300																																																
DOS08019	Mahjongg	MahJong9			openglnb			mapper.map					svga_s3		32							max																																																
DOS07958	Mahjong Tetris	MahTet			openglnb			mapper.map					svga_s3		61							3000																																																
DOS00079	Maiden	Maiden82			openglnb			mapper.map					svga_s3																																																									
DOS15607	Main Break	MainBrek			openglnb			mapper.map					svga_s3		63																																																							
DOS03320	Majik	Majik			openglnb			mapper.map					svga_s3									300																																																
DOS03321	Major Indoor Soccer League	MajorInd			openglnb			mapper.map					svga_s3															49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS03323	Major Stryker	MajorStr			openglnb			mapper.map					svga_s3									6000																																																
DOS03324	Maker's Matchup	makematc			openglnb			mapper.map					svga_s3		64																																																							
DOS03326	Malice: 23rd Century Ultraconversion for Quake	Malicefo			openglnb			mapper.map	false				svga_s3		63															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32																								false								true			
DOS03327	Malta Storm	maltstor			openglnb			mapper.map					svga_s3		64																																																							
DOS16052	Mama Soybean's Delicious Oyster Sauce	MamaSoy			openglnb			mapper.map					svga_s3		64							max																																																
DOS03328	Mambo	Mambo			openglnb			mapper.map					svga_s3									300																																																
DOS08029	Mastermind (1993)	MaMi93			openglnb			mapper.map					svga_s3		32																																																							
DOS03330	Manchester United	ManchUn			openglnb			mapper.map					svga_s3		64																																																							
DOS03331	Manchester United Europe	ManchUnE			openglnb			mapper.map					svga_s3		64																																																							
DOS03332	Manchester United Premier League Champions	ManchUPL			openglnb			mapper.map					svga_s3		64							12000																																																
DOS03333	Manchester United: The Double	ManchUtD			openglnb			mapper.map					svga_s3		64							20000																																																
DOS00397	Manhole	manh1992			openglnb			mapper.map					svga_s3																																																									
DOS03336	The Manhole	manhole			openglnb			mapper.map					svga_s3		64								500						2048	10		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true															true				none				
DOS03335	The Manhole: New and Enhanced	manholee			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15153	The Maniac	maniac			openglnb			mapper.map					svga_s3		32																																																							
DOS03341	Manic Karts	ManicKar			openglnb			mapper.map					svga_s3		64							max																																													true			
DOS03342	Manic Miner	ManicMin			openglnb			mapper.map					svga_s3																																																									
DOS15162	Man of War	ManOfWar			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																true			
DOS06941	Manor	Manor86			openglnb			mapper.map					svga_s3																																																									
DOS06678	Mansion	Mansion5			openglnb			mapper.map					svga_s3		63																																																							
DOS05654	Maniac Mansion (Enhanced Version)	mansiond			openglnb			mapper.map					tandy		4																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS15608	Marble Fighter	MarbFite			openglnb			mapper.map					svga_s3		63																																																							
DOS03343	Marble Cooking	MarbleCo			openglnb			mapper.map					svga_s3																																																									
