eXoID	Game	Folder	AutoexecEcho	AutoexecMounts	AutoexecPrelauncher1	AutoexecPrelauncher2	AutoexecPrelauncher3	AutoexecPrelauncher4	AutoexecExecuteable	AutoexecLastMountPath	AutoexecLastPathChange	AutoexecPathChanges	Adir	Bdir	Cdir	Ddir	ExitFound	DOSBoxVersion	ScummVM
DOS15299	Club Football: The Manager	ClFoThMa	.[13][10]Note: When the game arranges textures and randomizes teams, it can take[13][10]a while. The game is not locked up. Just be patient.[13][10].[13][10]	A;IMG;Club_Football_The_Manager_3.5_Disk.IMA;-t floppy|C;;ClFoThMa;|	ULTRAMID				CLUBSOCC u	c:	ULTRASND\CSOCCER	c:\ULTRASND ULTRAMID|\CSOCCER CLUBSOCC u|	Club_Football_The_Manager_3.5_Disk.IMA		ClFoThMa		Yes	ece4230\dosbox.exe	
DOS00342	Clif Danger	ClifDang		C;;ClifDang;|D;IMG;CLIF_VV.cue;-t cdrom|					clif	c:	Clif	c:\Clif clif|			ClifDang	CLIF_VV.cue	Yes	dosbox.exe	
DOS00138	Cliff Diver: Investigator For Hire	CliffD1		C;;CliffD1;|					call cliff	c:	CliffD1	c:\CliffD1 call cliff|			CliffD1		Yes	dosbox.exe	
DOS00139	Cliff Diver 2: Purchased Sight Unseen	CliffD2		C;;CliffD2;|					call cliff2	c:	CliffD2	c:\CliffD2 call cliff2|			CliffD2		Yes	dosbox.exe	
DOS00343	Climber 5	Climber		C;;Climber;|					gwbasic climber.bas	c:		c: gwbasic climber.bas|			Climber		Yes	dosbox.exe	
DOS00344	Clive Barker's Nightbreed: The Action Game	CliveBar		C;;CliveBar;|					call run	c:	CliveBar	c:\CliveBar call run|			CliveBar		Yes	ece4230\dosbox.exe	
DOS01407	Clockwiser: Time is Running Out	clokwise		C;;;|					call clock	c:	clokwise	c:\clokwise call clock|					Yes	dosbox.exe	
DOS07945	Clone	Clone97		C;;Clone97;|					clone	c:		c: clone|			Clone97		Yes	dosbox.exe	
DOS01408	Clone Invader	CloneInv		C;;CloneInv;|					CLONINV	c:	CloneInv	c:\CloneInv CLONINV|			CloneInv		Yes	dosbox.exe	
DOS01409	Clonk	clonk		C;;;|					clonk	c:	clonk	c:\clonk clonk|					Yes	dosbox.exe	
DOS01410	Clonk 2: Debakel	Clonk2		C;;Clonk2;|					DEBAKEL	c:		c: DEBAKEL|			Clonk2		Yes	dosbox.exe	
DOS01411	Clonk 3: Radikal	clonk3		C;;;|					clonk	c:	clonk3	c:\clonk3 clonk|					Yes	dosbox.exe	
DOS01412	Clonk A.P.E.	clonkape		C;;;|					clonk	c:	clonkape	c:\clonkape clonk|					Yes	dosbox.exe	
DOS01413	Cloud Kingdoms	CloudKin		C;;CloudKin;|					ckega	c:	CloudKin	c:\CloudKin ckega|			CloudKin		Yes	dosbox.exe	
DOS01414	Club & Country	ClubCoun		C;;ClubCoun;|					english	c:		c: english|			ClubCoun		Yes	ece4230\dosbox.exe	
DOS03655	MTV's Club Dead	clubdead		C;;clubdead;|D;IMG;ClubDead.iso;-t cdrom|					dead	d:		d: dead|			clubdead	ClubDead.iso	Yes	dosbox.exe	
DOS01415	Clue: Master Detective	cluemd		C;;;|					clue	c:	cluemd	c:\cluemd clue|					Yes	dosbox.exe	
DOS01417	Clyde's Adventure	clydadv		C;;;|					call run	c:	clydadv	c:\clydadv call run|					Yes	ece4230\dosbox.exe	
DOS00213	Clyde's Revenge	clyderev		C;;clyderev;|					call run	c:		c: call run|			clyderev		Yes	ece4230\dosbox.exe	
DOS06783	C-Mato	Cmato		C;;Cmato;|					C-MATO	c:		c: C-MATO|			Cmato		Yes	dosbox.exe	
DOS00446	Championship Manager Italia	CMItalia		C;;CMItalia;|					cm	c:		c: cm|			CMItalia		Yes	dosbox.exe	
DOS01418	Coaster	Coaster		C;;;|					coaster	c:	Coaster	c:\Coaster coaster|					Yes	dosbox.exe	
DOS07932	Coba on the Run 1	CobaRun1		C;;CobaRun1;|D;IMG;COBA_CD1.iso;-t cdrom|					call run	c:		c: call run|			CobaRun1	COBA_CD1.iso	Yes	ece4230\dosbox.exe	
DOS07933	Coba on the Run 2	CobaRun2		C;;CobaRun2;|D;IMG;COBA CD-ROM II.iso;-t cdrom|					call run	c:		c: call run|			CobaRun2	COBA CD-ROM II.iso	Yes	ece4230\dosbox.exe	
DOS01420	Cobra Mission	cobmiss		C;;;|					cm	c:	cobmiss	c:\cobmiss cm|					Yes	dosbox.exe	
DOS01419	Cobra (1987)	Cobra		C;;Cobra;|					cobra	c:		c: cobra|			Cobra		Yes	dosbox.exe	
DOS15311	Cobra (1989)	Cobra89		C;;Cobra89;|					cobra	c:		c: cobra|			Cobra89		Yes		
DOS15300	Cobra Gunship	CobrGuns		C;;CobrGuns;|					gundos	c:		c: gundos|			CobrGuns		Yes	dosbox.exe	
DOS07948	Cochese	Cochese		C;;Cochese;|					cochese	c:		c: cochese|			Cochese		Yes	dosbox.exe	
DOS15301	Cocinero	cocinero		C;;cocinero;|					cocinero	c:		c: cocinero|			cocinero		Yes	dosbox.exe	
DOS01421	Code: Europe	codeeuro		A;;codeeuro\floppy;-t floppy|C;;codeeuro;|					call run	c:	europe	c:\europe call run|	codeeuro\floppy		codeeuro		Yes	ece4230\dosbox.exe	
DOS00140	Codex Arcana I: Gate Crystal	CodexArc		C;;CodexArc;|					codex	c:	CodexArc	c:\CodexArc codex|			CodexArc		Yes	dosbox.exe	
DOS02137	Cohort: Fighting for Rome	cohort		C;;;|					cohort	c:	cohort	c:\cohort cohort|					Yes	dosbox.exe	
DOS01423	Cohort II	cohort2		C;;;|					call cohort2	c:	cohort2	c:\cohort2 call cohort2|					Yes	dosbox.exe	
DOS06449	Cold Dreams	ColdDre		C;;ColdDre;|D;IMG;CDREAM1.ISO;-t cdrom|	append c:\COLDREAM\ENGLISH				call run	c:	COLDREAM	c:\COLDREAM append c:\COLDREAM\ENGLISH| call run|			ColdDre	CDREAM1.ISO	Yes	ece4230\dosbox.exe	
DOS01425	College Slam	CollegeS		C;;CollegeS;|D;IMG;college slam.cue;-t cdrom|	csfix				slam	c:	.\acclaim\slam	c: csfix|\.\acclaim\slam slam|			CollegeS	college slam.cue	Yes	ece4230\dosbox.exe	
DOS01431	Color Buster	colobust		C;;;|					call color	c:	colobust	c:\colobust call color|					Yes	dosbox.exe	
DOS01432	Color Lines	cololine		C;;;|					lines	c:	cololine	c:\cololine lines|					Yes	dosbox.exe	
DOS01427	Colony 28	Colony28		C;;Colony28;-freesize 800|D;IMG;Colony28.iso;-t cdrom|					COLONY28	c:	c28	c:\c28 COLONY28|			Colony28	Colony28.iso	Yes	dosbox.exe	
DOS01430	Colorado	Colorado	.[13][10]Make sure NumLock is turned on.[13][10]NumPad Moves. Shift + Numpad performs actions.[13][10].[13][10]	C;;Colorado;|					COLORADO	c:		c: COLORADO|			Colorado		Yes	x\dosbox.exe	
DOS17481	Colorama	colorama	.[13][10]Type EXIT to quit or press Ctrl+F9[13][10].[13][10]	C;;colorama;|D;IMG;CD.CUE;-t cdrom|					call go	d:		d: call go|			colorama	CD.CUE	Yes	ece4230\dosbox.exe	
DOS15302	Color Balls	ColorBal		C;;ColorBal;|					cballs	c:		c: cballs|			ColorBal		Yes	dosbox.exe	
DOS15303	Color Revolution	ColorRev		C;;ColorRev;|					cr	c:		c: cr|			ColorRev		Yes	dosbox.exe	
DOS15304	Color Towers	ColorTow		C;;ColorTow;|					ctower	c:		c: ctower|			ColorTow		Yes	dosbox.exe	
DOS00141	Colossal Cave: The First Adventure	ColosC91		C;;ColosC91;|					start2 firstadv	c:	ColosC91	c:\ColosC91 start2 firstadv|			ColosC91		Yes	dosbox.exe	
DOS00039	Colossal Cave Revisited	ColosC93		C;;ColosC93;|					tr ccr.gam	c:		c: tr ccr.gam|			ColosC93		Yes	dosbox.exe	
DOS15988	Colosso Adventure Series	ColosSec		A;;ColosSec\floppy;-t floppy|C;;ColosSec;|					call run	c:		c: call run|	ColosSec\floppy		ColosSec		Yes	dosbox.exe	
DOS17482	Columns PC	Colum93		C;;Colum93;|					call COLUMNS.BAT	c:		c: call COLUMNS.BAT|			Colum93		Yes	ece4230\dosbox.exe	
DOS15989	Columns (1998)	Colum98		C;;Colum98;|					columns	c:		c: columns|			Colum98		Yes		
DOS01434	Columbus Discovery	Columbus		C;;;|					columb	c:	Columbus	c:\Columbus columb|					Yes	dosbox.exe	
DOS15305	Columns (1989)	Columns		C;;Columns;|					COLUMNS	c:		c: COLUMNS|			Columns		Yes	dosbox.exe	
DOS07605	Colossus X Backgammon	ColXbkgm		C;;ColXbkgm;|					call eback	c:		c: call eback|			ColXbkgm		Yes	dosbox.exe	
DOS00467	Colossus X Chess	ColXchss		C;;ColXchss;|					Echess	c:		c: Echess|			ColXchss		Yes	dosbox.exe	
DOS07608	Colossus X Draughts	ColXdrts		C;;ColXdrts;|					call EDRAUGHT	c:		c: call EDRAUGHT|			ColXdrts		Yes	dosbox.exe	
DOS01435	Comanche 2	Coman2		C;;Coman2;|D;IMG;COMANCHE_20.cue;-t cdrom|					call run	c:		c: call run|			Coman2	COMANCHE_20.cue	Yes	ece4230\dosbox.exe	
DOS01436	Comanche 3	Coman3		C;;Coman3;|D;IMG;Comanche3.iso;-t cdrom|					call run	c:		c: call run|			Coman3	Comanche3.iso	Yes	ece4230\dosbox.exe	
DOS01437	Comanche CD	ComanCD		C;;ComanCD;|D;IMG;COMANCHECD.ISO;-t cdrom|					call run	c:	COMANCHE	c:\COMANCHE call run|			ComanCD	COMANCHECD.ISO	Yes	ece4230\dosbox.exe	
DOS01441	Combat Air Patrol	CombatAi		C;;CombatAi;|D;IMG;cap.cue;-t cdrom|					CAP -a 2	c:	GAMES\CAP	c:\GAMES\CAP CAP -a 2|			CombatAi	cap.cue	Yes	ece4230\dosbox.exe	
DOS01444	Combat Course	CombatCo		C;;;|					damn	c:	CombatCo	c:\CombatCo damn|					Yes	dosbox.exe	
DOS01445	Combatrobo Zakato	Combatro		C;;Combatro;|					ZAKATO	c:	Combatro	c:\Combatro ZAKATO|			Combatro		Yes	dosbox.exe	
DOS01446	Combination Lock	Combinat		C;;;|					COMBLCKE	c:	Combinat	c:\Combinat COMBLCKE|					Yes	dosbox.exe	
DOS01448	Combots	combots		C;;;|					call runme	c:	combots	c:\combots call runme|					Yes	dosbox.exe	
DOS00468	Combat Checkers	ComCheck		C;;ComCheck;|					title	c:		c: title|			ComCheck		Yes	dosbox.exe	
DOS01451	Command & Conquer	comcon		C;;;|					call run	c:	comcon	c:\comcon call run|					Yes	dosbox.exe	
DOS01453	Command & Conquer: Red Alert	comconra		C;;comconra;|					call run	c:		c: call run|			comconra		Yes	ece4230\dosbox.exe	
DOS05363	Combat: Conflict Simulation	ComCoSim		C;;ComCoSim;|					basica combat.bas	c:		c: basica combat.bas|			ComCoSim		Yes	dosbox.exe	
DOS01450	Command Adventures: Starship	commadvs		C;;;|D;IMG;Starship.cue;-t cdrom|					call run	c:	commadvs	c:\commadvs call run|				Starship.cue	Yes	ece4230\dosbox.exe	
DOS05850	Commando	Commando		C;;Commando;|					call run.bat	c:		c: call run.bat|			Commando		Yes	staging0.81.0a\dosbox.exe	
DOS07501	Commando Enhanced	CommEnh		C;;CommEnh;|					commando	c:		c: commando|			CommEnh		Yes	dosbox.exe	
DOS01474	Command H.Q.	commhq		C;;;|					call run	c:	commhq	c:\commhq call run|					Yes	ece4230\dosbox.exe	
DOS15306	Compaq Grand Slam Cup	CompaqGS	.[13][10]The game defaults back to PC Speaker each time you exit. You can choose[13][10]Sounblaster or MT32 in the config menu at the main screen.[13][10].[13][10]	C;;CompaqGS;|					vga	c:		c: vga|			CompaqGS		Yes	ece4230\dosbox.exe	
DOS01485	Computer Baseball	CompBase		C;;CompBase;|					call go	c:		c: call go|			CompBase		Yes	dosbox.exe	
DOS01487	Computer Diplomacy	compdipl		C;;;|					diplo	c:	compdipl	c:\compdipl diplo|					Yes	dosbox.exe	
DOS00227	Computer-Ease	compease		C;;;|					COMPEASE	c:	compease	c:\compease COMPEASE|					Yes	dosbox.exe	
DOS00040	Computer Novel Construction Set	CompNCS		C;;CompNCS;|					call start	c:	CompNCS	c:\CompNCS call start|			CompNCS		Yes	dosbox.exe	
DOS06784	Computer Operator	CompOper		C;;CompOper;|					call OPERATOR	c:		c: call OPERATOR|			CompOper		Yes	dosbox.exe	
DOS06785	Computer Puzzles Unlimited	CompPzU		C;;CompPzU;|					cpu	c:		c: cpu|			CompPzU		Yes	dosbox.exe	
DOS07560	Compaq-DOS	CompqDOS		C;;CompqDOS;|					call run	c:		c: call run|			CompqDOS		Yes	dosbox.exe	
DOS01492	Computer Stocks & Bonds	compsab		C;;;|					call runme	c:	compsab	c:\compsab call runme|					Yes	dosbox.exe	
DOS01493	Computer Underground	compundr		C;;;|					cu	c:	compundr	c:\compundr cu|					Yes	dosbox.exe	
DOS00470	COMPUTE!'s Guide to Adventure Games (included game)	COMPUTE		C;;COMPUTE;|					gwbasic tower.bas	c:	COMPUTE	c:\COMPUTE gwbasic tower.bas|			COMPUTE		Yes	dosbox.exe	
DOS01486	Computer Circus Maximus	Computer		C;;Computer;|					call run.bat	c:		c: call run.bat|			Computer		Yes	staging0.81.0a\dosbox.exe	
DOS06786	ComputerWars	CompWars		C;;CompWars;|					comwars	c:		c: comwars|			CompWars		Yes	dosbox.exe	
DOS15930	Commander Xeen	ComXeen		C;;ComXeen;|					xeen	c:		c: xeen|			ComXeen		Yes	dosbox.exe	
DOS15308	Conan	Conan94		C;;Conan94;|					conan	c:		c: conan|			Conan94		Yes	dosbox.exe	
DOS01494	Conan: The Cimmerian	ConanThe		C;;ConanThe;|D;IMG;Conan the Cimmerian - CD.cue;-t cdrom|					call run	c:		c: call run|			ConanThe	Conan the Cimmerian - CD.cue	Yes	ece4230\dosbox.exe	
DOS01271	The Case of the Cautious Condor	condor		C;;;|D;IMG;DOS_CONDOR_5.CUE;-t cdrom|					condor	d:		d: condor|				DOS_CONDOR_5.CUE	Yes	dosbox.exe	
DOS01496	Conflict: Europe	ConfEuro		C;;ConfEuro;|					call conflict.bat	c:		c: call conflict.bat|			ConfEuro		Yes	dosbox.exe	
DOS01497	Conflict: Korea - The First Year 1950-51	confkor		C;;;|					korea	c:	confkor	c:\confkor korea|					Yes	dosbox.exe	
DOS00246	Conflagration	conflag		C;;conflag;|					CONFLAG	c:		c: CONFLAG|			conflag		Yes	dosbox.exe	
DOS01495	Conflict	conflict		C;;;|					conflict	c:	conflict	c:\conflict conflict|					Yes	dosbox.exe	
DOS01498	Conflict: Middle East	confme		C;;;|					conflict	c:	confme	c:\confme conflict|					Yes	dosbox.exe	
DOS05851	Conflict in Vietnam	confv		C;;confv;|					vietnam	c:		c: vietnam|			confv		Yes	ece4230\dosbox.exe	
DOS05852	Congo Bongo	CongoBon		C;;CongoBon;|					call run.bat	c:		c: call run.bat|			CongoBon		Yes	staging0.81.0a\dosbox.exe	
DOS01500	Connex	connex		C;;;|					connex	c:	connex	c:\connex connex|					Yes	dosbox.exe	
DOS01499	Connectris	conntris		C;;;|					cnctrs	c:	conntris	c:\conntris cnctrs|					Yes	dosbox.exe	
DOS01506	Conquest	Conq1992		C;;Conq1992;|					CONQUEST.EXE 647	c:		c: CONQUEST.EXE 647|			Conq1992		Yes		
DOS01507	Conquest Earth: First Encounter	conqestE		C;;conqestE;|D;IMG;CE_disk1.cue/CE_disk2.cue;-t cdrom|					call run	c:		c: call run|			conqestE	CE_disk1.cue/CE_disk2.cue	Yes	ece4230\dosbox.exe	
DOS01508	Conquest of Japan	conqestJ		C;;;|					conquest	c:	conqestJ	c:\conqestJ conquest|					Yes	x\dosbox.exe	
DOS01509	Conquest of the New World	conqestN		C;;;|D;IMG;Conquest of the New World.cue;-t cdrom|					call run	c:	conqestN	c:\conqestN call run|				Conquest of the New World.cue	Yes	ece4230\dosbox.exe	
DOS01501	Conquered Kingdoms	conqking		C;;conqking;|	mouse				call run	c:		c: mouse| call run|			conqking		Yes	ece4230\dosbox.exe	
DOS01510	Conquest of the New World: Deluxe Edition	conqstND		C;;;|D;IMG;Conquest.cue;-t cdrom|					call run	c:	conqstND	c:\conqstND call run|				Conquest.cue	Yes	ece4230\dosbox.exe	
DOS01503	Conqueror	conquer1		C;;;|					call tanks v	c:	conquer1	c:\conquer1 call tanks v|					Yes	dosbox.exe	
DOS05853	Conquest (1983)	Conquest		C;;Conquest;|					call run.bat	c:	4thproto	c:\4thproto call run.bat|			Conquest		Yes	staging0.81.0a\dosbox.exe	
DOS01504	Conqueror: A.D. 1086	conqurAD		C;;;|D;IMG;CONQEROR.cue;-t cdrom|					call CONQUER.BAT	c:	conqurAD	c:\conqurAD call CONQUER.BAT|				CONQEROR.cue	Yes	ece4230\dosbox.exe	
DOS01513	Construction Bob in the Bouncing Factory	Const		C;;Const;|					bob	c:	Const	c:\Const bob|			Const		Yes	dosbox.exe	
DOS01514	Constructor	construc		C;;;-freesize 99999|D;IMG;CONSTRUCTR1.iso;-t cdrom|					call run	c:	construc	c:\construc call run|				CONSTRUCTR1.iso	Yes	ece4230\dosbox.exe	
DOS06787	Contract Bridge	ContBrid		C;;ContBrid;|					bridge	c:		c: bridge|			ContBrid		Yes	dosbox.exe	
DOS01536	Countdown to Doom	contdoom		C;;;|					doom	c:	contdoom	c:\contdoom doom|					Yes	dosbox.exe	
DOS01515	Continuum	continuu		C;;;|					call alpha	c:	continuu	c:\continuu call alpha|					Yes	dosbox.exe	
DOS01516	Contra	Contra		A;;Contra;-t floppy|C;;Contra;|					contrafx	c:	Contra	c:\Contra contrafx|	Contra		Contra		Yes	dosbox.exe	
DOS01517	Contraption Zack	contzack		A;;contzack\floppy;-t floppy|C;;contzack;|					call run	c:		c: call run|	contzack\floppy		contzack		Yes	ece4230\dosbox.exe	
DOS01518	Conway's Game of Life	conway		C;;;|					life	c:	conway	c:\conway life|					Yes	dosbox.exe	
DOS05670	Pop-Up	CoolBal		C;;CoolBal;|					tatou	c:		c: tatou|			CoolBal		Yes	dosbox.exe	
DOS01521	Cool Spot	CoolSpot		C;;CoolSpot;|					spot	c:	CoolSpot	c:\CoolSpot spot|			CoolSpot		Yes	dosbox.exe	
DOS01522	Cool World	CoolWorl		C;;CoolWorl;|					coolwrld	c:	CoolWorl	c:\CoolWorl coolwrld|			CoolWorl		Yes	dosbox.exe	
DOS01523	Corncob 3-D: The Other Worlds Campaign	Corncob3		C;;;|					call corncob	c:	Corncob3	c:\Corncob3 call corncob|					Yes	daum\dosbox.exe	
DOS01524	Corncob Deluxe	CorncobD		A;IMG;disk01.img;-t floppy|C;;CorncobD;|					call corncob	c:	CORNCOB	c:\CORNCOB call corncob|	disk01.img		CorncobD		Yes	daum\dosbox.exe	
DOS17168	Cornucopia	Cornuc87		A;IMG;Save.IMA;-t floppy|C;;Cornuc87;|					cq	c:		c: cq|	Save.IMA		Cornuc87		Yes	ece4230\dosbox.exe	
DOS01526	Corporation	Corporat		C;;Corporat;|					call run	c:	Corporat	c:\Corporat call run|			Corporat		Yes	ece4230\dosbox.exe	
DOS01525	Corporate Raider: The Pirate of Wall St.	corpraid		C;;;|					raider	c:	corpraid	c:\corpraid raider|					Yes	dosbox.exe	
DOS15309	Corridor 8: Galactic Wars (Prototype)	Corri8		C;;Corri8;|					corr8	c:	CORR8PRO	c:\CORR8PRO corr8|			Corri8		Yes	dosbox.exe	
DOS01527	Corridor 7: Alien Invasion	Corridor		C;;Corridor;|D;IMG;Corridor7-AlienInvasion.cue;-t cdrom|	mixer cdaudio 50				call run	c:		c: mixer cdaudio 50| call run|			Corridor	Corridor7-AlienInvasion.cue	Yes	dosbox.exe	
DOS01528	Corruption	corrupt		A;;corrupt;-t floppy|C;;;|					call run	c:	corrupt	c:\corrupt call run|	corrupt				Yes	dosbox.exe	
DOS01529	Corsarios	Corsario		C;;Corsario;|					corsario	c:	Corsario	c:\Corsario corsario|			Corsario		Yes	dosbox.exe	
DOS05854	Cosmic Crusader	CosmicCr		C;;CosmicCr;|					call run.bat	c:		c: call run.bat|			CosmicCr		Yes	staging0.81.0a\dosbox.exe	
DOS01530	Cosmic Sheriff	CosmicSh		C;;CosmicSh;|					call cosmic	c:	COSMIC	c:\COSMIC call cosmic|			CosmicSh		Yes	GunStick_dosbox\dosbox.exe	
DOS01533	Cosmo's Cosmic Adventure	CosmosCo		C;;CosmosCo;|					call run	c:	CosmosCo	c:\CosmosCo call run|			CosmosCo		Yes	ece4230\dosbox.exe	
DOS01532	Cosmic Spacehead	cospace		A;;cospace\floppy;-t floppy|C;;cospace;|					cosmic	c:	COSMIC	c:\COSMIC cosmic|	cospace\floppy		cospace		Yes	dosbox.exe	
DOS01380	Chronicles of the Sword	cotsword		C;;cotsword;|D;IMG;csword1.cue/csword2.cue;-t cdrom|					call run	c:	cots	c:\cots call run|			cotsword	csword1.cue/csword2.cue	Yes	ece4230\dosbox.exe	
DOS01534	Cougar Force	CougarFo		C;;;|					go	c:	CougarFo	c:\CougarFo go|					Yes	dosbox.exe	
DOS01537	Counter Action	countact		C;;;|D;IMG;Counter Action.cue;-t cdrom|					start	c:	countact	c:\countact start|				Counter Action.cue	Yes	dosbox.exe	
DOS01535	Countdown	countdwn	.[13][10]For the best sound, choose soundblaster and then go with the defaults.[13][10]Realsound also works fairly well, and in some cases may not pop or click.[13][10]However Realsound is also a bit quieter.[13][10].[13][10]	C;;countdwn;|					count	c:	count	c:\count count|			countdwn		Yes	dosbox.exe	
DOS06639	Castle of Viana: Capiroto's Revenge	CoVCRev		C;;CoVCRev;|					viana	c:		c: viana|			CoVCRev		Yes	dosbox.exe	
DOS01538	Cover Girl Strip Poker	coversp		C;;coversp;|D;IMG;poker.cue;-t cdrom|					call run	c:		c: call run|			coversp	poker.cue	Yes	ece4460\dosbox.exe	
DOS04540	Sid Meier's Covert Action	covertac		C;;covertac;|					covert.exe	c:		c: covert.exe|			covertac		Yes	ece4230\dosbox.exe	
DOS07973	Covox Lemmings Demo	CovoxLem		C;;CovoxLem;|					lemmings vga	c:		c: lemmings vga|			CovoxLem		Yes	ece4230\dosbox.exe	
DOS01383	Chrono Quest II	CQ2		C;;CQ2;|					CHRONO2	c:		c: CHRONO2|			CQ2		Yes	ece4230\dosbox.exe	
DOS15990	Conquest 4000	CQ4000		C;;CQ4000;|					war	c:		c: war|			CQ4000		Yes	ece4230\dosbox.exe	
DOS01539	Crack Down	CrackDow		C;;CrackDow;|					cdown	c:	CrackDow	c:\CrackDow cdown|			CrackDow		Yes	dosbox.exe	
DOS01540	The Crack of Doom	crakdoom		C;;;|					doom	c:	crakdoom	c:\crakdoom doom|					Yes	dosbox.exe	
DOS01541	CRASH	CRASH		C;;;|					crash -gus	c:	CRASH	c:\CRASH crash -gus|					Yes	ece4230\dosbox.exe	
DOS06788	Crates	Crates91		C;;Crates91;|					cratesd	c:		c: cratesd|			Crates91		Yes	dosbox.exe	
DOS15991	Crawly-Pede	Crawly		C;;Crawly;|					CPEDE	c:		c: CPEDE|			Crawly		Yes	dosbox.exe	
DOS08005	Crazy Brix	CrazBrix		C;;CrazBrix;|					brix	c:		c: brix|			CrazBrix		Yes	daum\dosbox.exe	
DOS01546	Crazy Drake	CrazDrak		C;;CrazDrak;|D;IMG;CrazyDrake.img;-t cdrom|					drake	c:		c: drake|			CrazDrak	CrazyDrake.img	Yes	dosbox.exe	
DOS01547	Crazy Eights	crazy8		C;;;|					eights	c:	crazy8	c:\crazy8 eights|					Yes	dosbox.exe	
DOS00381	Crazy Eights (1984)	crazy884		C;;crazy884;|					CRAZY8	c:		c: CRAZY8|			crazy884		Yes		
DOS00382	Crazy Eights (1992)	crazy892		C;;crazy892;|					CRAZY8S	c:		c: CRAZY8S|			crazy892		Yes		
DOS01543	Crazy Cars	CrazyCar		C;;;|					start	c:	CrazyCar	c:\CrazyCar start|					Yes	ece4230\dosbox.exe	
DOS01544	Crazy Cows	crazycow		C;;;|					cows	c:	crazycow	c:\crazycow cows|					Yes	dosbox.exe	
DOS02602	CRAZYDOS	CRAZYDOS		C;;CRAZYDOS;|					dos2	c:		c: dos2|			CRAZYDOS		Yes	dosbox.exe	
DOS01548	Crazy Nick's Software Picks	crazynik		C;;;|					call run.bat	c:	crazynik	c:\crazynik call run.bat|					Yes	dosbox.exe	
DOS01549	Crazy Shot	CrazySho		A;;CrazySho;-t floppy|C;;CrazySho;|	csfix				crazy	c:	CrazySho	c:\CrazySho csfix| crazy|	CrazySho		CrazySho		Yes	dosbox.exe	
DOS15312	Crazy Sue	CrazySue		C;;CrazySue;|					game-a	c:		c: game-a|			CrazySue		Yes	dosbox.exe	
DOS01554	Cricket 96	Crcket96		C;;Crcket96;|D;IMG;Cricket96.iso;-t cdrom|					call cricket	c:	cricket	c:\cricket call cricket|			Crcket96	Cricket96.iso	Yes	dosbox.exe	
DOS01555	Cricket 97	Crcket97		C;;Crcket97;|D;IMG;cricket97.cue;-t cdrom|					call run	c:		c: call run|			Crcket97	cricket97.cue	Yes	dosbox.exe	
DOS06765	Card Player's Paradise	CrdPlyPa		C;;CrdPlyPa;|					call run	c:		c: call run|			CrdPlyPa		Yes	ece4230\dosbox.exe	
DOS06789	Creative Contraptions	CreaCont		C;;CreaCont;|					contrap	c:		c: contrap|			CreaCont		Yes	dosbox.exe	
DOS15313	Creation	Creat97		C;;Creat97;|					call CRE8DEMO	c:		c: call CRE8DEMO|			Creat97		Yes	dosbox.exe	
DOS01550	Creature Shock	Creature	.[13][10]This game spans 2 cd's.  Press ctrl-F4 to switch[13][10]discs when prompted.[13][10].[13][10]	C;;Creature;|D;IMG;CRSHOCK_1.cue/CRSHOCK_2.cue;-t cdrom|					call run	c:	crshock	c:\crshock call run|			Creature	CRSHOCK_1.cue/CRSHOCK_2.cue	Yes	ece4230\dosbox.exe	
DOS17158	Creature Creator	CreCreat		C;;CreCreat;|					call run.bat	c:		c: call run.bat|			CreCreat		Yes	staging0.81.0a\dosbox.exe	
DOS01551	Creep Clash	CreepCla		C;;CreepCla;|					creep	c:	CreepCla	c:\CreepCla creep|			CreepCla		Yes	dosbox.exe	
DOS01552	Creepers	creeprs		C;;creeprs;|	crack				call run	c:	creepers	c:\creepers crack| call run|			creeprs		Yes	ece4230\dosbox.exe	
DOS15908	Creepers Christmas	crepxmas		C;;crepxmas;|					call run	c:		c: call run|			crepxmas		Yes	ece4230\dosbox.exe	
DOS07383	Cribbage (1982)	crib82		C;;crib82;|					call CRIBBAGE	c:		c: call CRIBBAGE|			crib82		Yes		
DOS07408	Cribbage (1991)	crib91		C;;crib91;|					CRIBBAGE	c:		c: CRIBBAGE|			crib91		Yes		
DOS00142	Crime Adventure	CrimeAdv		C;;CrimeAdv;|					crime	c:	CrimeAdv	c:\CrimeAdv crime|			CrimeAdv		Yes	dosbox.exe	
DOS01558	Crime City	crimecit		C;;;|					call city.bat	c:	crimecit	c:\crimecit call city.bat|					Yes	dosbox.exe	
DOS01559	Crime Does Not Pay	CrimeDoe		C;;CrimeDoe;|					mafia	c:	CrimeDoe	c:\CrimeDoe mafia|			CrimeDoe		Yes	dosbox.exe	
DOS01556	cRiMe	crimeif		C;;;|					crime	c:	crimeif	c:\crimeif crime|					Yes	dosbox.exe	
DOS05364	Crime Lab: Case of the Missing Masterpiece	CrimeLab		C;;CrimeLab;|					crimelab	c:		c: crimelab|			CrimeLab		Yes	dosbox.exe	
DOS01561	Crime Patrol	CrimePat		C;;CrimePat;|D;IMG;CRIMEPATROL.iso;-t cdrom|					call cp	c:	CP	c:\CP call cp|			CrimePat	CRIMEPATROL.iso	Yes	dosbox.exe	
DOS01562	Crime Time	crimeti		C;;;|					call crime	c:	crimeti	c:\crimeti call crime|					Yes	dosbox.exe	
